10381;20190729;3;19.2;20.3;24.9;33.3;71.6;2.0;13.2;5.7;6.0;1.1;997.7
10381;20190728;3;16.7;17.8;24.5;30.7;62.4;3.0;10.9;12.1;4.4;0.0;993.3
10381;20190727;3;16.5;18.9;23.3;28.4;56.4;4.0;13.0;12.2;1.9;0.0;997.5
10381;20190726;3;16.3;18.8;24.6;30.7;53.6;3.0;12.1;15.0;0.8;0.0;1004.1
10381;20190725;3;14.2;17.2;25.7;32.9;56.6;2.0;9.0;14.8;1.6;0.0;1008.1
10381;20190724;3;13.6;16.1;24.4;32.0;59.2;2.0;8.3;15.3;1.6;0.0;1008.6
10381;20190723;3;14.2;15.9;23.1;29.9;66.1;2.0;8.8;15.3;0.8;0.0;1011.2
10381;20190722;3;12.3;14.0;19.8;24.4;70.5;2.0;9.5;4.4;7.0;0.0;1012.8
10381;20190721;3;14.0;16.1;20.6;25.9;71.8;3.0;11.4;9.8;4.1;0.0;1008.2
10381;20190720;3;11.0;13.6;22.2;30.8;66.5;2.0;23.2;11.0;5.7;19.1;1004.4
10381;20190719;3;12.6;14.8;20.3;24.5;68.5;2.0;9.7;2.9;6.6;0.0;1003.5
10381;20190718;3;8.4;11.6;19.9;26.7;58.5;2.0;7.7;11.4;3.4;0.0;1002.8
10381;20190717;3;8.9;11.3;16.7;23.2;72.2;2.0;7.4;8.3;3.7;0.0;1004.6
10381;20190716;3;12.3;12.7;16.5;20.7;73.0;3.0;11.1;3.2;6.0;0.0;1004.7
10381;20190715;3;12.1;13.0;15.3;17.4;73.0;2.0;10.2;0.3;7.4;0.0;1006.8
10381;20190714;3;11.3;14.5;16.6;20.2;82.0;3.0;9.6;2.9;6.0;0.0;1006.7
10381;20190713;3;13.9;14.9;18.6;26.3;77.8;2.0;12.7;7.3;5.8;2.5;1002.3
10381;20190712;3;12.4;14.9;17.9;21.6;84.4;2.0;7.6;1.4;6.7;0.5;1000.6
10381;20190711;3;6.6;9.1;;23.6;62.6;2.0;7.4;9.3;5.1;1.2;1003.5
10381;20190710;3;8.3;10.0;16.0;22.1;66.1;3.0;11.8;9.8;4.3;0.0;1007.2
10381;20190709;3;7.7;9.8;14.3;18.3;68.6;3.0;10.6;4.9;4.6;0.0;1007.1
